# Array shape: (6, 10, 11)
# Poisson noise + 3DHT F814W mean PSF
# slices: BT, Rb/Rd, nsersic, dnsersic, Rsersic/Rd, dRsersic/Rd
# Slice B/T 
0.000000000000000000e+00 2.000000000000000096e-04 2.999999999999999737e-04 5.000000000000000104e-04 5.999999999999999474e-04 6.999999999999999929e-04 8.000000000000000383e-04 8.000000000000000383e-04 6.999999999999999929e-04 5.000000000000000104e-04 0.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000096e-04 2.999999999999999737e-04 5.000000000000000104e-04 5.999999999999999474e-04 6.999999999999999929e-04 8.000000000000000383e-04 8.000000000000000383e-04 6.999999999999999929e-04 4.000000000000000192e-04 0.000000000000000000e+00
# Slice Rsersic/Rd 
1.000000000000000000e+00 8.986850000000000671e-01 7.945849999999999858e-01 6.381824999999999859e-01 4.036075000000000079e-01 2.875325000000000242e-01 2.252474999999999894e-01 1.826049999999999895e-01 1.500225000000000031e-01 1.231475000000000070e-01 1.000000000000000056e-01
1.000000000000000000e+00 9.077474999999999294e-01 8.143174999999999164e-01 7.011174999999999491e-01 5.690699999999999648e-01 4.555049999999999377e-01 3.765625000000000222e-01 3.192249999999999810e-01 2.737725000000000297e-01 2.350074999999999803e-01 2.000000000000000111e-01
1.000000000000000000e+00 9.222650000000000015e-01 8.445550000000000557e-01 7.572149999999999714e-01 6.612949999999999662e-01 5.693574999999999608e-01 4.935900000000000287e-01 4.333524999999999738e-01 3.835525000000000184e-01 3.400450000000000417e-01 2.999999999999999889e-01
1.000000000000000000e+00 9.357324999999999671e-01 8.719224999999999337e-01 8.026350000000000984e-01 7.282399999999999984e-01 6.544499999999999762e-01 5.882024999999999615e-01 5.318625000000000158e-01 4.834774999999999490e-01 4.403075000000000183e-01 4.000000000000000222e-01
1.000000000000000000e+00 9.473750000000000782e-01 8.953649999999999665e-01 8.400575000000000125e-01 7.814900000000000180e-01 7.225500000000000256e-01 6.674550000000000205e-01 6.185599999999999987e-01 5.754825000000000079e-01 5.365499999999999714e-01 5.000000000000000000e-01
1.000000000000000000e+00 9.573099999999999943e-01 9.153650000000000952e-01 8.715149999999999286e-01 8.256875000000001297e-01 7.795199999999999907e-01 7.356475000000000097e-01 6.960149999999999393e-01 6.608799999999999120e-01 6.293050000000000033e-01 5.999999999999999778e-01
1.000000000000000000e+00 9.657999999999999918e-01 9.325150000000000938e-01 8.984050000000000091e-01 8.633749999999998925e-01 8.284924999999999651e-01 7.955499999999999794e-01 7.661149999999999904e-01 7.407475000000000032e-01 7.189924999999999233e-01 6.999999999999999556e-01
1.000000000000000000e+00 9.730849999999999778e-01 9.473425000000000873e-01 9.216725000000000056e-01 8.960924999999999585e-01 8.714000000000000634e-01 8.489824999999999733e-01 8.302324999999999289e-01 8.159199999999999786e-01 8.060000000000000497e-01 8.000000000000000444e-01
1.000000000000000000e+00 9.793799999999999173e-01 9.602499999999999369e-01 9.420299999999999230e-01 9.248724999999999863e-01 9.095100000000000406e-01 8.972124999999999684e-01 8.894024999999998737e-01 8.871124999999999705e-01 8.907000000000000473e-01 9.000000000000000222e-01
1.000000000000000000e+00 9.848475000000000978e-01 9.715624999999998845e-01 9.599774999999999281e-01 9.504224999999999479e-01 9.437150000000000816e-01 9.411699999999999511e-01 9.444350000000000245e-01 9.549374999999999947e-01 9.734424999999999883e-01 1.000000000000000000e+00
# Slice dRsersic/Rd 
0.000000000000000000e+00 3.274999999999999916e-04 4.924999999999999907e-04 5.675000000000000790e-04 4.449999999999999746e-04 3.050000000000000410e-04 2.099999999999999816e-04 1.374999999999999812e-04 7.749999999999999999e-05 2.999999999999999737e-05 0.000000000000000000e+00
0.000000000000000000e+00 2.275000000000000004e-04 3.449999999999999833e-04 4.024999999999999715e-04 3.874999999999999864e-04 3.174999999999999654e-04 2.374999999999999995e-04 1.649999999999999991e-04 1.000000000000000048e-04 4.499999999999999606e-05 0.000000000000000000e+00
0.000000000000000000e+00 1.724999999999999917e-04 2.649999999999999903e-04 3.150000000000000131e-04 3.224999999999999785e-04 2.900000000000000017e-04 2.374999999999999995e-04 1.749999999999999982e-04 1.124999999999999969e-04 5.249999999999999540e-05 0.000000000000000000e+00
0.000000000000000000e+00 1.350000000000000017e-04 2.149999999999999947e-04 2.625000000000000380e-04 2.775000000000000231e-04 2.625000000000000380e-04 2.249999999999999938e-04 1.749999999999999982e-04 1.199999999999999895e-04 5.999999999999999474e-05 0.000000000000000000e+00
0.000000000000000000e+00 1.124999999999999969e-04 1.824999999999999908e-04 2.224999999999999873e-04 2.425000000000000126e-04 2.374999999999999995e-04 2.125000000000000153e-04 1.724999999999999917e-04 1.224999999999999960e-04 6.499999999999999431e-05 0.000000000000000000e+00
0.000000000000000000e+00 9.749999999999999823e-05 1.575000000000000065e-04 1.975000000000000301e-04 2.174999999999999742e-04 2.174999999999999742e-04 2.024999999999999890e-04 1.699999999999999851e-04 1.250000000000000026e-04 6.750000000000000086e-05 0.000000000000000000e+00
0.000000000000000000e+00 8.749999999999999911e-05 1.424999999999999943e-04 1.799999999999999842e-04 2.000000000000000096e-04 2.024999999999999890e-04 1.925000000000000170e-04 1.675000000000000057e-04 1.275000000000000092e-04 7.250000000000000043e-05 0.000000000000000000e+00
0.000000000000000000e+00 8.249999999999999955e-05 1.324999999999999952e-04 1.675000000000000057e-04 1.875000000000000039e-04 1.949999999999999965e-04 1.875000000000000039e-04 1.675000000000000057e-04 1.324999999999999952e-04 7.749999999999999999e-05 0.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000654e-05 1.275000000000000092e-04 1.600000000000000131e-04 1.799999999999999842e-04 1.900000000000000105e-04 1.849999999999999973e-04 1.699999999999999851e-04 1.374999999999999812e-04 8.499999999999999255e-05 0.000000000000000000e+00
0.000000000000000000e+00 8.249999999999999955e-05 1.275000000000000092e-04 1.575000000000000065e-04 1.775000000000000048e-04 1.875000000000000039e-04 1.875000000000000039e-04 1.749999999999999982e-04 1.475000000000000074e-04 9.249999999999999867e-05 0.000000000000000000e+00
